qseqid	sseqid	pident	length	qcovs	mismatch	gapopen	qlen	qstart	qend	slen	sstart	send	sstrand	evalue	bitscore
PRJNA356769_ITS2_ASV60	ITS86F_2_fwd	100.000	21	7	0	0	303	35	55	21	1	21	plus	4.98e-08	42.1
PRJNA356769_ITS2_ASV60	fITS7R_1_rev	94.737	19	6	1	0	303	35	53	19	19	1	minus	1.21e-05	34.2
PRJNA356769_ITS2_ASV60	fITS7_2_fwd	94.737	19	6	1	0	303	35	53	19	1	19	plus	1.21e-05	34.2
PRJNA356769_ITS2_ASV60	gITS7_2_fwd	89.474	19	6	2	0	303	35	53	19	1	19	plus	1.90e-04	30.2
PRJNA356769_ITS2_ASV61	ITS86F_2_fwd	90.476	21	6	2	0	355	35	55	21	1	21	plus	0.003	26.3
PRJNA356769_ITS2_ASV62	ITS86F_2_fwd	100.000	21	7	0	0	315	35	55	21	1	21	plus	5.18e-08	42.1
PRJNA356769_ITS2_ASV62	fITS7R_1_rev	94.737	19	6	1	0	315	35	53	19	19	1	minus	1.26e-05	34.2
PRJNA356769_ITS2_ASV62	fITS7_2_fwd	94.737	19	6	1	0	315	35	53	19	1	19	plus	1.26e-05	34.2
PRJNA356769_ITS2_ASV62	gITS7_2_fwd	89.474	19	6	2	0	315	35	53	19	1	19	plus	1.97e-04	30.2
PRJNA356769_ITS2_ASV62	ITS4-Seb_2_rev	94.118	17	5	1	0	315	293	309	19	17	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV63	ITS86F_2_fwd	100.000	21	7	0	0	297	35	55	21	1	21	plus	4.88e-08	42.1
PRJNA356769_ITS2_ASV63	fITS7R_1_rev	94.737	19	6	1	0	297	35	53	19	19	1	minus	1.19e-05	34.2
PRJNA356769_ITS2_ASV63	fITS7_2_fwd	94.737	19	6	1	0	297	35	53	19	1	19	plus	1.19e-05	34.2
PRJNA356769_ITS2_ASV63	gITS7_2_fwd	89.474	19	6	2	0	297	35	53	19	1	19	plus	1.86e-04	30.2
PRJNA356769_ITS2_ASV64	ITS86F_2_fwd	90.476	21	6	2	0	335	35	55	21	1	21	plus	0.003	26.3
PRJNA356769_ITS2_ASV65	ITS86F_2_fwd	90.476	21	6	2	0	335	35	55	21	1	21	plus	0.003	26.3
PRJNA356769_ITS2_ASV66	ITS86F_2_fwd	100.000	21	5	0	0	438	35	55	21	1	21	plus	7.27e-08	42.1
PRJNA356769_ITS2_ASV66	fITS7R_1_rev	94.737	19	4	1	0	438	35	53	19	19	1	minus	1.77e-05	34.2
PRJNA356769_ITS2_ASV66	fITS7_2_fwd	94.737	19	4	1	0	438	35	53	19	1	19	plus	1.77e-05	34.2
PRJNA356769_ITS2_ASV66	gITS7_2_fwd	89.474	19	4	2	0	438	35	53	19	1	19	plus	2.77e-04	30.2
PRJNA356769_ITS2_ASV66	LR0B_2_rev	100.000	14	3	0	0	438	408	421	19	19	6	minus	0.001	28.2
PRJNA356769_ITS2_ASV67	ITS86F_2_fwd	95.238	21	7	1	0	312	35	55	21	1	21	plus	1.25e-05	34.2
PRJNA356769_ITS2_ASV67	fITS7R_1_rev	89.474	19	6	2	0	312	35	53	19	19	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV68	ITS86F_2_fwd	90.476	21	6	2	0	355	35	55	21	1	21	plus	0.003	26.3
PRJNA356769_ITS2_ASV69	ITS86F_2_fwd	100.000	21	5	0	0	438	35	55	21	1	21	plus	7.27e-08	42.1
PRJNA356769_ITS2_ASV69	fITS7R_1_rev	94.737	19	4	1	0	438	35	53	19	19	1	minus	1.77e-05	34.2
PRJNA356769_ITS2_ASV69	fITS7_2_fwd	94.737	19	4	1	0	438	35	53	19	1	19	plus	1.77e-05	34.2
PRJNA356769_ITS2_ASV69	gITS7_2_fwd	89.474	19	4	2	0	438	35	53	19	1	19	plus	2.77e-04	30.2
PRJNA356769_ITS2_ASV69	LR0B_2_rev	100.000	14	3	0	0	438	408	421	19	19	6	minus	0.001	28.2
PRJNA356769_ITS2_ASV70	ITS86F_2_fwd	90.476	21	6	2	0	337	35	55	21	1	21	plus	0.003	26.3
PRJNA356769_ITS2_ASV71	ITS86F_2_fwd	90.476	21	6	2	0	381	35	55	21	1	21	plus	0.004	26.3
PRJNA356769_ITS2_ASV74	ITS86F_2_fwd	100.000	21	5	0	0	426	35	55	21	1	21	plus	7.06e-08	42.1
PRJNA356769_ITS2_ASV74	fITS7R_1_rev	94.737	19	4	1	0	426	35	53	19	19	1	minus	1.72e-05	34.2
PRJNA356769_ITS2_ASV74	fITS7_2_fwd	94.737	19	4	1	0	426	35	53	19	1	19	plus	1.72e-05	34.2
PRJNA356769_ITS2_ASV74	gITS7_2_fwd	89.474	19	4	2	0	426	35	53	19	1	19	plus	2.69e-04	30.2
PRJNA356769_ITS2_ASV74	LR0B_2_rev	100.000	14	3	0	0	426	396	409	19	19	6	minus	0.001	28.2
PRJNA356769_ITS2_ASV75	ITS86F_2_fwd	90.476	21	6	2	0	361	35	55	21	1	21	plus	0.004	26.3
PRJNA356769_ITS2_ASV76	ITS86F_2_fwd	100.000	21	7	0	0	309	35	55	21	1	21	plus	5.08e-08	42.1
PRJNA356769_ITS2_ASV76	fITS7R_1_rev	94.737	19	6	1	0	309	35	53	19	19	1	minus	1.24e-05	34.2
PRJNA356769_ITS2_ASV76	fITS7_2_fwd	94.737	19	6	1	0	309	35	53	19	1	19	plus	1.24e-05	34.2
PRJNA356769_ITS2_ASV76	gITS7_2_fwd	89.474	19	6	2	0	309	35	53	19	1	19	plus	1.93e-04	30.2
PRJNA356769_ITS2_ASV77	ITS86F_2_fwd	90.476	21	6	2	0	355	35	55	21	1	21	plus	0.003	26.3
PRJNA356769_ITS2_ASV78	LR0B_2_rev	94.737	19	5	1	0	359	329	347	19	19	1	minus	2.26e-04	30.2
PRJNA356769_ITS2_ASV78	ITS4-Seb_2_rev	94.118	17	5	1	0	359	337	353	19	17	1	minus	2.26e-04	30.2
PRJNA356769_ITS2_ASV78	ITS86F_2_fwd	90.476	21	6	2	0	359	35	55	21	1	21	plus	0.004	26.3
PRJNA356769_ITS2_ASV80	ITS86F_2_fwd	100.000	21	5	0	0	411	35	55	21	1	21	plus	6.81e-08	42.1
PRJNA356769_ITS2_ASV80	fITS7R_1_rev	94.737	19	5	1	0	411	35	53	19	19	1	minus	1.66e-05	34.2
PRJNA356769_ITS2_ASV80	fITS7_2_fwd	94.737	19	5	1	0	411	35	53	19	1	19	plus	1.66e-05	34.2
PRJNA356769_ITS2_ASV80	gITS7_2_fwd	89.474	19	5	2	0	411	35	53	19	1	19	plus	2.59e-04	30.2
PRJNA356769_ITS2_ASV80	LR0B_2_rev	100.000	14	3	0	0	411	381	394	19	19	6	minus	0.001	28.2
PRJNA356769_ITS2_ASV81	ITS86F_2_fwd	100.000	21	7	0	0	312	35	55	21	1	21	plus	5.13e-08	42.1
PRJNA356769_ITS2_ASV81	fITS7R_1_rev	94.737	19	6	1	0	312	35	53	19	19	1	minus	1.25e-05	34.2
PRJNA356769_ITS2_ASV81	fITS7_2_fwd	94.737	19	6	1	0	312	35	53	19	1	19	plus	1.25e-05	34.2
PRJNA356769_ITS2_ASV81	gITS7_2_fwd	89.474	19	6	2	0	312	35	53	19	1	19	plus	1.95e-04	30.2
PRJNA356769_ITS2_ASV83	ITS86F_2_fwd	95.238	21	7	1	0	311	34	54	21	1	21	plus	1.25e-05	34.2
PRJNA356769_ITS2_ASV83	fITS7R_1_rev	89.474	19	6	2	0	311	34	52	19	19	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV84	ITS86F_2_fwd	100.000	21	7	0	0	292	35	55	21	1	21	plus	4.79e-08	42.1
PRJNA356769_ITS2_ASV84	fITS7R_1_rev	94.737	19	7	1	0	292	35	53	19	19	1	minus	1.17e-05	34.2
PRJNA356769_ITS2_ASV84	fITS7_2_fwd	94.737	19	7	1	0	292	35	53	19	1	19	plus	1.17e-05	34.2
PRJNA356769_ITS2_ASV84	gITS7_2_fwd	89.474	19	7	2	0	292	35	53	19	1	19	plus	1.82e-04	30.2
PRJNA356769_ITS2_ASV84	ITS4-Seb_2_rev	94.118	17	6	1	0	292	270	286	19	17	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV85	ITS86F_2_fwd	100.000	21	6	0	0	324	35	55	21	1	21	plus	5.34e-08	42.1
PRJNA356769_ITS2_ASV85	LR0B_2_rev	100.000	19	6	0	0	324	294	312	19	19	1	minus	8.33e-07	38.2
PRJNA356769_ITS2_ASV85	fITS7R_1_rev	94.737	19	6	1	0	324	35	53	19	19	1	minus	1.30e-05	34.2
PRJNA356769_ITS2_ASV85	fITS7_2_fwd	94.737	19	6	1	0	324	35	53	19	1	19	plus	1.30e-05	34.2
PRJNA356769_ITS2_ASV85	ITS4-Seb_2_rev	94.118	17	5	1	0	324	302	318	19	17	1	minus	2.03e-04	30.2
PRJNA356769_ITS2_ASV85	gITS7_2_fwd	89.474	19	6	2	0	324	35	53	19	1	19	plus	2.03e-04	30.2
PRJNA356769_ITS2_ASV85	ITS4-Clav_2_rev	94.118	17	5	1	0	324	296	312	18	17	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV86	ITS86F_2_fwd	100.000	21	7	0	0	288	35	55	21	1	21	plus	4.73e-08	42.1
PRJNA356769_ITS2_ASV86	fITS7R_1_rev	94.737	19	7	1	0	288	35	53	19	19	1	minus	1.15e-05	34.2
PRJNA356769_ITS2_ASV86	fITS7_2_fwd	94.737	19	7	1	0	288	35	53	19	1	19	plus	1.15e-05	34.2
PRJNA356769_ITS2_ASV86	LR0B_2_rev	94.737	19	7	1	0	288	258	276	19	19	1	minus	1.80e-04	30.2
PRJNA356769_ITS2_ASV86	gITS7_2_fwd	89.474	19	7	2	0	288	35	53	19	1	19	plus	1.80e-04	30.2
PRJNA356769_ITS2_ASV87	ITS86F_2_fwd	100.000	21	5	0	0	389	35	55	21	1	21	plus	6.44e-08	42.1
PRJNA356769_ITS2_ASV87	fITS7_2_fwd	94.737	19	5	1	0	389	35	53	19	1	19	plus	1.57e-05	34.2
PRJNA356769_ITS2_ASV87	fITS7R_1_rev	94.737	19	5	1	0	389	35	53	19	19	1	minus	1.57e-05	34.2
PRJNA356769_ITS2_ASV87	gITS7_2_fwd	89.474	19	5	2	0	389	35	53	19	1	19	plus	2.45e-04	30.2
PRJNA356769_ITS2_ASV87	LR0B_2_rev	94.737	19	5	1	0	389	359	377	19	19	1	minus	2.45e-04	30.2
PRJNA356769_ITS2_ASV87	ITS4-Seb_2_rev	94.118	17	4	1	0	389	367	383	19	17	1	minus	2.45e-04	30.2
PRJNA356769_ITS2_ASV89	ITS86F_2_fwd	100.000	21	7	0	0	297	35	55	21	1	21	plus	4.88e-08	42.1
PRJNA356769_ITS2_ASV89	fITS7R_1_rev	94.737	19	6	1	0	297	35	53	19	19	1	minus	1.19e-05	34.2
PRJNA356769_ITS2_ASV89	fITS7_2_fwd	94.737	19	6	1	0	297	35	53	19	1	19	plus	1.19e-05	34.2
PRJNA356769_ITS2_ASV89	gITS7_2_fwd	89.474	19	6	2	0	297	35	53	19	1	19	plus	1.86e-04	30.2
PRJNA356769_ITS2_ASV90	ITS86F_2_fwd	100.000	21	7	0	0	290	35	55	21	1	21	plus	4.76e-08	42.1
PRJNA356769_ITS2_ASV90	fITS7R_1_rev	94.737	19	7	1	0	290	35	53	19	19	1	minus	1.16e-05	34.2
PRJNA356769_ITS2_ASV90	fITS7_2_fwd	94.737	19	7	1	0	290	35	53	19	1	19	plus	1.16e-05	34.2
PRJNA356769_ITS2_ASV90	gITS7_2_fwd	89.474	19	7	2	0	290	35	53	19	1	19	plus	1.81e-04	30.2
PRJNA356769_ITS2_ASV91	LR0B_2_rev	94.737	19	5	1	0	357	327	345	19	19	1	minus	2.24e-04	30.2
PRJNA356769_ITS2_ASV91	ITS4-Seb_2_rev	94.118	17	5	1	0	357	335	351	19	17	1	minus	2.24e-04	30.2
PRJNA356769_ITS2_ASV91	ITS86F_2_fwd	90.476	21	6	2	0	357	35	55	21	1	21	plus	0.004	26.3
PRJNA356769_ITS2_ASV92	ITS86F_2_fwd	90.476	21	6	2	0	379	35	55	21	1	21	plus	0.004	26.3
PRJNA356769_ITS2_ASV93	ITS86F_2_fwd	100.000	21	8	0	0	251	35	55	21	1	21	plus	4.10e-08	42.1
PRJNA356769_ITS2_ASV93	LR0B_2_rev	100.000	19	8	0	0	251	221	239	19	19	1	minus	6.40e-07	38.2
PRJNA356769_ITS2_ASV93	fITS7R_1_rev	94.737	19	8	1	0	251	35	53	19	19	1	minus	9.99e-06	34.2
PRJNA356769_ITS2_ASV93	fITS7_2_fwd	94.737	19	8	1	0	251	35	53	19	1	19	plus	9.99e-06	34.2
PRJNA356769_ITS2_ASV93	ITS4-Seb_2_rev	94.118	17	7	1	0	251	229	245	19	17	1	minus	1.56e-04	30.2
PRJNA356769_ITS2_ASV93	gITS7_2_fwd	89.474	19	8	2	0	251	35	53	19	1	19	plus	1.56e-04	30.2
PRJNA356769_ITS2_ASV93	ITS4-Clav_2_rev	94.118	17	7	1	0	251	223	239	18	17	1	minus	0.002	26.3
PRJNA356769_ITS2_ASV94	ITS86F_2_fwd	95.238	21	7	1	0	307	35	55	21	1	21	plus	1.23e-05	34.2
PRJNA356769_ITS2_ASV94	fITS7R_1_rev	100.000	13	4	0	0	307	41	53	19	13	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV94	fITS7_2_fwd	100.000	13	4	0	0	307	41	53	19	7	19	plus	0.003	26.3
PRJNA356769_ITS2_ASV95	ITS86F_2_fwd	100.000	21	6	0	0	326	35	55	21	1	21	plus	5.37e-08	42.1
PRJNA356769_ITS2_ASV95	fITS7_2_fwd	94.737	19	6	1	0	326	35	53	19	1	19	plus	1.31e-05	34.2
PRJNA356769_ITS2_ASV95	fITS7R_1_rev	94.737	19	6	1	0	326	35	53	19	19	1	minus	1.31e-05	34.2
PRJNA356769_ITS2_ASV95	gITS7_2_fwd	89.474	19	6	2	0	326	35	53	19	1	19	plus	2.04e-04	30.2
PRJNA356769_ITS2_ASV95	LR0B_2_rev	94.118	17	5	1	0	326	298	314	19	17	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV95	ITS4-Seb_2_rev	94.118	17	5	1	0	326	304	320	19	17	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV96	ITS86F_2_fwd	90.476	21	6	2	0	371	35	55	21	1	21	plus	0.004	26.3
PRJNA356769_ITS2_ASV97	ITS86F_2_fwd	100.000	21	6	0	0	378	35	55	21	1	21	plus	6.25e-08	42.1
PRJNA356769_ITS2_ASV97	fITS7_2_fwd	94.737	19	5	1	0	378	35	53	19	1	19	plus	1.52e-05	34.2
PRJNA356769_ITS2_ASV97	fITS7R_1_rev	94.737	19	5	1	0	378	35	53	19	19	1	minus	1.52e-05	34.2
PRJNA356769_ITS2_ASV97	gITS7_2_fwd	89.474	19	5	2	0	378	35	53	19	1	19	plus	2.38e-04	30.2
PRJNA356769_ITS2_ASV97	LR0B_2_rev	94.737	19	5	1	0	378	348	366	19	19	1	minus	2.38e-04	30.2
PRJNA356769_ITS2_ASV97	ITS4-Seb_2_rev	94.118	17	4	1	0	378	356	372	19	17	1	minus	2.38e-04	30.2
PRJNA356769_ITS2_ASV98	ITS86F_2_fwd	90.476	21	6	2	0	358	35	55	21	1	21	plus	0.004	26.3
PRJNA356769_ITS2_ASV99	ITS86F_2_fwd	100.000	21	5	0	0	438	35	55	21	1	21	plus	7.27e-08	42.1
PRJNA356769_ITS2_ASV99	fITS7R_1_rev	94.737	19	4	1	0	438	35	53	19	19	1	minus	1.77e-05	34.2
PRJNA356769_ITS2_ASV99	fITS7_2_fwd	94.737	19	4	1	0	438	35	53	19	1	19	plus	1.77e-05	34.2
PRJNA356769_ITS2_ASV99	gITS7_2_fwd	89.474	19	4	2	0	438	35	53	19	1	19	plus	2.77e-04	30.2
PRJNA356769_ITS2_ASV99	LR0B_2_rev	100.000	14	3	0	0	438	408	421	19	19	6	minus	0.001	28.2
PRJNA356769_ITS2_ASV100	ITS86F_2_fwd	100.000	21	7	0	0	313	35	55	21	1	21	plus	5.15e-08	42.1
PRJNA356769_ITS2_ASV100	fITS7R_1_rev	94.737	19	6	1	0	313	35	53	19	19	1	minus	1.26e-05	34.2
PRJNA356769_ITS2_ASV100	fITS7_2_fwd	94.737	19	6	1	0	313	35	53	19	1	19	plus	1.26e-05	34.2
PRJNA356769_ITS2_ASV100	gITS7_2_fwd	89.474	19	6	2	0	313	35	53	19	1	19	plus	1.96e-04	30.2
PRJNA356769_ITS2_ASV101	ITS86F_2_fwd	90.476	21	6	2	0	376	35	55	21	1	21	plus	0.004	26.3
PRJNA356769_ITS2_ASV102	ITS86F_2_fwd	100.000	21	7	0	0	296	35	55	21	1	21	plus	4.86e-08	42.1
PRJNA356769_ITS2_ASV102	fITS7_2_fwd	94.737	19	6	1	0	296	35	53	19	1	19	plus	1.19e-05	34.2
PRJNA356769_ITS2_ASV102	fITS7R_1_rev	94.737	19	6	1	0	296	35	53	19	19	1	minus	1.19e-05	34.2
PRJNA356769_ITS2_ASV102	gITS7_2_fwd	89.474	19	6	2	0	296	35	53	19	1	19	plus	1.85e-04	30.2
PRJNA356769_ITS2_ASV103	ITS86F_2_fwd	100.000	21	6	0	0	367	35	55	21	1	21	plus	6.06e-08	42.1
PRJNA356769_ITS2_ASV103	LR0B_2_rev	100.000	19	5	0	0	367	337	355	19	19	1	minus	9.47e-07	38.2
PRJNA356769_ITS2_ASV103	fITS7_2_fwd	94.737	19	5	1	0	367	35	53	19	1	19	plus	1.48e-05	34.2
PRJNA356769_ITS2_ASV103	fITS7R_1_rev	94.737	19	5	1	0	367	35	53	19	19	1	minus	1.48e-05	34.2
PRJNA356769_ITS2_ASV103	gITS7_2_fwd	89.474	19	5	2	0	367	35	53	19	1	19	plus	2.31e-04	30.2
PRJNA356769_ITS2_ASV103	ITS4-Seb_2_rev	94.118	17	5	1	0	367	345	361	19	17	1	minus	2.31e-04	30.2
PRJNA356769_ITS2_ASV103	ITS4-Clav_2_rev	94.118	17	5	1	0	367	339	355	18	17	1	minus	0.004	26.3
PRJNA356769_ITS2_ASV104	ITS86F_2_fwd	95.238	21	7	1	0	312	35	55	21	1	21	plus	1.25e-05	34.2
PRJNA356769_ITS2_ASV104	fITS7R_1_rev	89.474	19	6	2	0	312	35	53	19	19	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV105	LR0B_2_rev	94.737	19	6	1	0	307	277	295	19	19	1	minus	1.92e-04	30.2
PRJNA356769_ITS2_ASV105	ITS4-Seb_2_rev	94.118	17	6	1	0	307	285	301	19	17	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV106	ITS86F_2_fwd	100.000	21	7	0	0	302	35	55	21	1	21	plus	4.96e-08	42.1
PRJNA356769_ITS2_ASV106	fITS7R_1_rev	94.737	19	6	1	0	302	35	53	19	19	1	minus	1.21e-05	34.2
PRJNA356769_ITS2_ASV106	fITS7_2_fwd	94.737	19	6	1	0	302	35	53	19	1	19	plus	1.21e-05	34.2
PRJNA356769_ITS2_ASV106	gITS7_2_fwd	89.474	19	6	2	0	302	35	53	19	1	19	plus	1.89e-04	30.2
PRJNA356769_ITS2_ASV107	ITS86F_2_fwd	90.476	21	6	2	0	355	35	55	21	1	21	plus	0.003	26.3
PRJNA356769_ITS2_ASV108	ITS86F_2_fwd	100.000	21	9	0	0	245	35	55	21	1	21	plus	4.00e-08	42.1
PRJNA356769_ITS2_ASV108	LR0B_2_rev	100.000	19	8	0	0	245	215	233	19	19	1	minus	6.24e-07	38.2
PRJNA356769_ITS2_ASV108	fITS7R_1_rev	94.737	19	8	1	0	245	35	53	19	19	1	minus	9.75e-06	34.2
PRJNA356769_ITS2_ASV108	fITS7_2_fwd	94.737	19	8	1	0	245	35	53	19	1	19	plus	9.75e-06	34.2
PRJNA356769_ITS2_ASV108	ITS4-Seb_2_rev	94.118	17	7	1	0	245	223	239	19	17	1	minus	1.52e-04	30.2
PRJNA356769_ITS2_ASV108	gITS7_2_fwd	89.474	19	8	2	0	245	35	53	19	1	19	plus	1.52e-04	30.2
PRJNA356769_ITS2_ASV108	ITS4-Clav_2_rev	94.118	17	7	1	0	245	217	233	18	17	1	minus	0.002	26.3
PRJNA356769_ITS2_ASV109	ITS86F_2_fwd	95.238	21	7	1	0	310	34	54	21	1	21	plus	1.24e-05	34.2
PRJNA356769_ITS2_ASV109	fITS7R_1_rev	89.474	19	6	2	0	310	34	52	19	19	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV110	ITS86F_2_fwd	100.000	21	7	0	0	320	35	55	21	1	21	plus	5.27e-08	42.1
PRJNA356769_ITS2_ASV110	fITS7R_1_rev	94.737	19	6	1	0	320	35	53	19	19	1	minus	1.28e-05	34.2
PRJNA356769_ITS2_ASV110	fITS7_2_fwd	94.737	19	6	1	0	320	35	53	19	1	19	plus	1.28e-05	34.2
PRJNA356769_ITS2_ASV110	gITS7_2_fwd	89.474	19	6	2	0	320	35	53	19	1	19	plus	2.01e-04	30.2
PRJNA356769_ITS2_ASV111	ITS86F_2_fwd	95.238	21	7	1	0	317	35	55	21	1	21	plus	1.27e-05	34.2
PRJNA356769_ITS2_ASV111	fITS7R_1_rev	89.474	19	6	2	0	317	35	53	19	19	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV112	ITS86F_2_fwd	100.000	21	9	0	0	246	35	55	21	1	21	plus	4.02e-08	42.1
PRJNA356769_ITS2_ASV112	LR0B_2_rev	100.000	19	8	0	0	246	216	234	19	19	1	minus	6.27e-07	38.2
PRJNA356769_ITS2_ASV112	fITS7R_1_rev	94.737	19	8	1	0	246	35	53	19	19	1	minus	9.79e-06	34.2
PRJNA356769_ITS2_ASV112	fITS7_2_fwd	94.737	19	8	1	0	246	35	53	19	1	19	plus	9.79e-06	34.2
PRJNA356769_ITS2_ASV112	ITS4-Seb_2_rev	94.118	17	7	1	0	246	224	240	19	17	1	minus	1.53e-04	30.2
PRJNA356769_ITS2_ASV112	gITS7_2_fwd	89.474	19	8	2	0	246	35	53	19	1	19	plus	1.53e-04	30.2
PRJNA356769_ITS2_ASV112	ITS4-Clav_2_rev	94.118	17	7	1	0	246	218	234	18	17	1	minus	0.002	26.3
PRJNA356769_ITS2_ASV113	ITS86F_2_fwd	90.476	21	6	2	0	378	35	55	21	1	21	plus	0.004	26.3
PRJNA356769_ITS2_ASV114	ITS86F_2_fwd	100.000	21	7	0	0	303	35	55	21	1	21	plus	4.98e-08	42.1
PRJNA356769_ITS2_ASV114	fITS7R_1_rev	94.737	19	6	1	0	303	35	53	19	19	1	minus	1.21e-05	34.2
PRJNA356769_ITS2_ASV114	fITS7_2_fwd	94.737	19	6	1	0	303	35	53	19	1	19	plus	1.21e-05	34.2
PRJNA356769_ITS2_ASV114	gITS7_2_fwd	89.474	19	6	2	0	303	35	53	19	1	19	plus	1.90e-04	30.2
PRJNA356769_ITS2_ASV115	ITS86F_2_fwd	100.000	21	7	0	0	306	35	55	21	1	21	plus	5.03e-08	42.1
PRJNA356769_ITS2_ASV115	fITS7R_1_rev	94.737	19	6	1	0	306	35	53	19	19	1	minus	1.23e-05	34.2
PRJNA356769_ITS2_ASV115	fITS7_2_fwd	94.737	19	6	1	0	306	35	53	19	1	19	plus	1.23e-05	34.2
PRJNA356769_ITS2_ASV115	LR0B_2_rev	100.000	16	5	0	0	306	279	294	19	16	1	minus	4.85e-05	32.2
PRJNA356769_ITS2_ASV115	ITS4-Seb_2_rev	94.118	17	6	1	0	306	284	300	19	17	1	minus	1.92e-04	30.2
PRJNA356769_ITS2_ASV115	gITS7_2_fwd	89.474	19	6	2	0	306	35	53	19	1	19	plus	1.92e-04	30.2
PRJNA356769_ITS2_ASV116	ITS86F_2_fwd	100.000	21	7	0	0	297	35	55	21	1	21	plus	4.88e-08	42.1
PRJNA356769_ITS2_ASV116	fITS7R_1_rev	94.737	19	6	1	0	297	35	53	19	19	1	minus	1.19e-05	34.2
PRJNA356769_ITS2_ASV116	fITS7_2_fwd	94.737	19	6	1	0	297	35	53	19	1	19	plus	1.19e-05	34.2
PRJNA356769_ITS2_ASV116	gITS7_2_fwd	89.474	19	6	2	0	297	35	53	19	1	19	plus	1.86e-04	30.2
PRJNA356769_ITS2_ASV117	ITS86F_2_fwd	100.000	21	7	0	0	315	35	55	21	1	21	plus	5.18e-08	42.1
PRJNA356769_ITS2_ASV117	fITS7R_1_rev	94.737	19	6	1	0	315	35	53	19	19	1	minus	1.26e-05	34.2
PRJNA356769_ITS2_ASV117	fITS7_2_fwd	94.737	19	6	1	0	315	35	53	19	1	19	plus	1.26e-05	34.2
PRJNA356769_ITS2_ASV117	gITS7_2_fwd	89.474	19	6	2	0	315	35	53	19	1	19	plus	1.97e-04	30.2
PRJNA356769_ITS2_ASV117	ITS4-Seb_2_rev	94.118	17	5	1	0	315	293	309	19	17	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV118	ITS86F_2_fwd	100.000	21	6	0	0	380	35	55	21	1	21	plus	6.29e-08	42.1
PRJNA356769_ITS2_ASV118	fITS7R_1_rev	94.737	19	5	1	0	380	35	53	19	19	1	minus	1.53e-05	34.2
PRJNA356769_ITS2_ASV118	fITS7_2_fwd	94.737	19	5	1	0	380	35	53	19	1	19	plus	1.53e-05	34.2
PRJNA356769_ITS2_ASV118	LR0B_2_rev	94.737	19	5	1	0	380	350	368	19	19	1	minus	2.39e-04	30.2
PRJNA356769_ITS2_ASV118	gITS7_2_fwd	89.474	19	5	2	0	380	35	53	19	1	19	plus	2.39e-04	30.2
PRJNA356769_ITS2_ASV118	ITS4-Seb_2_rev	94.118	17	4	1	0	380	358	374	19	17	1	minus	0.004	26.3
PRJNA356769_ITS2_ASV119	ITS86F_2_fwd	90.476	21	6	2	0	336	35	55	21	1	21	plus	0.003	26.3
PRJNA356769_ITS2_ASV122	ITS86F_2_fwd	100.000	21	5	0	0	382	35	55	21	1	21	plus	6.32e-08	42.1
PRJNA356769_ITS2_ASV122	fITS7R_1_rev	94.737	19	5	1	0	382	35	53	19	19	1	minus	1.54e-05	34.2
PRJNA356769_ITS2_ASV122	fITS7_2_fwd	94.737	19	5	1	0	382	35	53	19	1	19	plus	1.54e-05	34.2
PRJNA356769_ITS2_ASV122	LR0B_2_rev	94.737	19	5	1	0	382	352	370	19	19	1	minus	2.41e-04	30.2
PRJNA356769_ITS2_ASV122	gITS7_2_fwd	89.474	19	5	2	0	382	35	53	19	1	19	plus	2.41e-04	30.2
PRJNA356769_ITS2_ASV122	ITS4-Seb_2_rev	94.118	17	4	1	0	382	360	376	19	17	1	minus	0.004	26.3
PRJNA356769_ITS2_ASV123	ITS4-Seb_2_rev	94.118	17	7	1	0	258	236	252	19	17	1	minus	0.003	26.3
PRJNA356769_ITS2_ASV123	LR0B_2_rev	93.750	16	6	1	0	258	231	246	19	16	1	minus	0.010	24.3
PRJNA356769_ITS2_ASV123	ITS86F_2_fwd	100.000	12	5	0	0	258	34	45	21	1	12	plus	0.010	24.3
PRJNA356769_ITS2_ASV124	ITS86F_2_fwd	90.476	21	6	2	0	358	35	55	21	1	21	plus	0.004	26.3
PRJNA356769_ITS2_ASV125	ITS86F_2_fwd	100.000	21	7	0	0	311	35	55	21	1	21	plus	5.12e-08	42.1
PRJNA356769_ITS2_ASV125	LR0B_2_rev	100.000	19	6	0	0	311	281	299	19	19	1	minus	7.99e-07	38.2
PRJNA356769_ITS2_ASV125	fITS7R_1_rev	94.737	19	6	1	0	311	35	53	19	19	1	minus	1.25e-05	34.2
PRJNA356769_ITS2_ASV125	fITS7_2_fwd	94.737	19	6	1	0	311	35	53	19	1	19	plus	1.25e-05	34.2
